City,state_id,State full,County
Tatum,NM,New Mexico,Lea
Sawmill,AZ,Arizona,Apache
Olmito,TX,Texas,Cameron
Liberal,MO,Missouri,Barton
Reynolds,GA,Georgia,Taylor
Walnut Springs,TX,Texas,Bosque
Mora,NM,New Mexico,Mora
Peconic,NY,New York,Suffolk
Rancho Tehama Reserve,CA,California,Tehama
Edgewater,AL,Alabama,Jefferson
Alpha,IL,Illinois,Henry
Candlewood Shores,CT,Connecticut,Western Connecticut
Vineland,MN,Minnesota,Mille Lacs
Riegelsville,PA,Pennsylvania,Bucks
Luthersville,GA,Georgia,Meriwether
East Herkimer,NY,New York,Herkimer
Port Sanilac,MI,Michigan,Sanilac
Concrete,WA,Washington,Skagit
Patton Village,CA,California,Lassen
Keiser,AR,Arkansas,Mississippi
Coggon,IA,Iowa,Linn
Kezar Falls,ME,Maine,York
Bovey,MN,Minnesota,Itasca
Magdalena,NM,New Mexico,Socorro
Coal Hill,AR,Arkansas,Johnson
Bluewater,AZ,Arizona,La Paz
Tabernash,CO,Colorado,Grand
Skyland Estates,VA,Virginia,Warren
Scobey,MT,Montana,Daniels
Port O'Connor,TX,Texas,Calhoun
Marcy,NY,New York,Oneida
Hankinson,ND,North Dakota,Richland
Athol,ID,Idaho,Kootenai
Pinewood,SC,South Carolina,Sumter
Adelino,NM,New Mexico,Valencia
Doe Run,MO,Missouri,St. Francois
Garnavillo,IA,Iowa,Clayton
Hinckley,UT,Utah,Millard
Le Grand,IA,Iowa,Marshall
Salt Creek,CO,Colorado,Pueblo
Annawan,IL,Illinois,Henry
St. Clair,MN,Minnesota,Blue Earth
East Sumter,SC,South Carolina,Sumter
Milo,IA,Iowa,Warren
Mosses,AL,Alabama,Lowndes
Green Acres,ND,North Dakota,Rolette
Greenevers,NC,North Carolina,Duplin
New Haven,KY,Kentucky,Nelson
Owensville,OH,Ohio,Clermont
Dugger,IN,Indiana,Sullivan
Green River,UT,Utah,Emery
Shabbona,IL,Illinois,DeKalb
Orrick,MO,Missouri,Ray
Elsinore,UT,Utah,Sevier
Melbourne,IA,Iowa,Marshall
Weir,MS,Mississippi,Choctaw
Grand View Estates,CO,Colorado,Douglas
Early,IA,Iowa,Sac
Quiogue,NY,New York,Suffolk
Kachemak,AK,Alaska,Kenai Peninsula
Coleman,WI,Wisconsin,Marinette
Roachdale,IN,Indiana,Putnam
Warrenville,SC,South Carolina,Aiken
Curtis,NE,Nebraska,Frontier
Tranquillity,CA,California,Fresno
St. Meinrad,IN,Indiana,Spencer
St. Joseph,TN,Tennessee,Lawrence
Olympian Village,MO,Missouri,Jefferson
Kiowa,KS,Kansas,Barber
Melbourne Village,FL,Florida,Brevard
Lyons,OH,Ohio,Fulton
Sunlit Hills,NM,New Mexico,Santa Fe
San Perlita,TX,Texas,Willacy
Alger,OH,Ohio,Hardin
La Belle,MO,Missouri,Lewis
St. Mary of the Woods,IN,Indiana,Vigo
Dumont,IA,Iowa,Butler
Okoboji,IA,Iowa,Dickinson
Bayview,TX,Texas,Cameron
Danville,OH,Ohio,Knox
Cokeburg,PA,Pennsylvania,Washington
Wiconsico,PA,Pennsylvania,Dauphin
Arbon Valley,ID,Idaho,Power
East Prospect,PA,Pennsylvania,York
Chenequa,WI,Wisconsin,Waukesha
Chatham,LA,Louisiana,Jackson
Loch Lloyd,MO,Missouri,Cass
Cedarville,CA,California,Modoc
Benton,MO,Missouri,Scott
Morning Sun,IA,Iowa,Louisa
Ashland,MT,Montana,Rosebud
Lumberport,WV,West Virginia,Harrison
Blue Summit,MO,Missouri,Jackson
Fish Lake,IN,Indiana,LaPorte
St. Stephen,MN,Minnesota,Stearns
Fairplay,CO,Colorado,Park
Lacona,NY,New York,Oswego
Axtell,NE,Nebraska,Kearney
Ainsworth,IA,Iowa,Washington
White Springs,FL,Florida,Hamilton
Plains,GA,Georgia,Sumter
Wonderland Homes,SD,South Dakota,Meade
Gadsden,AZ,Arizona,Yuma
Villa Hugo II,PR,Puerto Rico,Canóvanas
Scotland,SD,South Dakota,Bon Homme
Enterprise,KS,Kansas,Dickinson
Cameron,AZ,Arizona,Coconino
Newman,IL,Illinois,Douglas
Clay Center,NE,Nebraska,Clay
Medaryville,IN,Indiana,Pulaski
Annetta South,TX,Texas,Parker
Bobtown,PA,Pennsylvania,Greene
Ozark Acres,AR,Arkansas,Sharp
Kopperston,WV,West Virginia,Wyoming
Simsboro,LA,Louisiana,Lincoln
Pylesville,MD,Maryland,Harford
Castleton Four Corners,VT,Vermont,Rutland
Afton,OK,Oklahoma,Ottawa
Bear River City,UT,Utah,Box Elder
Lilesville,NC,North Carolina,Anson
Levan,UT,Utah,Juab
Macy,NE,Nebraska,Thurston
Volente,TX,Texas,Travis
Mariaville Lake,NY,New York,Schenectady
Scribner,NE,Nebraska,Dodge
Ringwood,IL,Illinois,McHenry
Dubois,WY,Wyoming,Fremont
Gray Court,SC,South Carolina,Laurens
Spur,TX,Texas,Dickens
Lee,FL,Florida,Madison
Waynetown,IN,Indiana,Montgomery
La Moille,IL,Illinois,Bureau
Terramuggus,CT,Connecticut,Capitol
Lake Tomahawk,OH,Ohio,Columbiana
Fieldbrook,CA,California,Humboldt
Wilson,KS,Kansas,Ellsworth
Pleasantville,PA,Pennsylvania,Venango
McLean,IL,Illinois,McLean
Lilly,PA,Pennsylvania,Cambria
Houck,AZ,Arizona,Apache
Harveysburg,OH,Ohio,Warren
Grundy,VA,Virginia,Buchanan
West Point,CA,California,Calaveras
Corinne,UT,Utah,Box Elder
Bajandas,PR,Puerto Rico,Humacao
Avalon,FL,Florida,Santa Rosa
Hollow Rock,TN,Tennessee,Carroll
Maxwell,IA,Iowa,Story
Woodlawn Park,KY,Kentucky,Jefferson
Ingleside on the Bay,TX,Texas,San Patricio
Waco,GA,Georgia,Haralson
Marshallville,OH,Ohio,Wayne
Lumpkin,GA,Georgia,Stewart
St. Joseph,LA,Louisiana,Tensas
Biron,WI,Wisconsin,Wood
Longport,NJ,New Jersey,Atlantic
Buffalo,IN,Indiana,White
Dove Creek,CO,Colorado,Dolores
North Topsail Beach,NC,North Carolina,Onslow
Hato Arriba,PR,Puerto Rico,San Sebastián
Coolidge,GA,Georgia,Thomas
Desha,AR,Arkansas,Independence
Moorcroft,WY,Wyoming,Crook
Ponce de Leon,FL,Florida,Holmes
Moncure,NC,North Carolina,Chatham
Mechanicsburg,IL,Illinois,Sangamon
Moapa Town,NV,Nevada,Clark
Deshler,NE,Nebraska,Thayer
Elkview,WV,West Virginia,Kanawha
Kingston,GA,Georgia,Bartow
Brookfield,NJ,New Jersey,Warren
Corydon,KY,Kentucky,Henderson
Warsaw,MN,Minnesota,Rice
Columbiaville,MI,Michigan,Lapeer
Cleone,CA,California,Mendocino
St. Michaels,AZ,Arizona,Apache
Wells,TX,Texas,Cherokee
Hardin,IL,Illinois,Calhoun
Stoneboro,PA,Pennsylvania,Mercer
Williamson,GA,Georgia,Pike
Chester,MT,Montana,Liberty
Franklin,KS,Kansas,Crawford
Morrill,NE,Nebraska,Scotts Bluff
Deport,TX,Texas,Lamar
Rocky Point,OK,Oklahoma,Wagoner
Atlanta,IN,Indiana,Hamilton
Jay,FL,Florida,Santa Rosa
Fountain City,IN,Indiana,Wayne
West Lebanon,IN,Indiana,Warren
Pilot Knob,MO,Missouri,Iron
Franklin,AL,Alabama,Macon
Hamlet,IN,Indiana,Starke
San Antonito,NM,New Mexico,Bernalillo
Green Valley,IL,Illinois,Tazewell
Barataria,LA,Louisiana,Jefferson
Middleton,TN,Tennessee,Hardeman
Yachats,OR,Oregon,Lincoln
Muniz,TX,Texas,Hidalgo
Rock Island,OK,Oklahoma,Le Flore
Shepherd,MT,Montana,Yellowstone
Golden Shores,AZ,Arizona,Mohave
Diablo,CA,California,Contra Costa
Gibraltar,PA,Pennsylvania,Berks
Woodhull,IL,Illinois,Henry
Monte Rio,CA,California,Sonoma
Henning,MN,Minnesota,Otter Tail
Holly,CO,Colorado,Prowers
Golden,IL,Illinois,Adams
Hayden Lake,ID,Idaho,Kootenai
Kansas,OK,Oklahoma,Delaware
Walton,IN,Indiana,Cass
McClellanville,SC,South Carolina,Charleston
Seligman,AZ,Arizona,Yavapai
Pamelia Center,NY,New York,Jefferson
Livingston,IL,Illinois,Madison
Viborg,SD,South Dakota,Turner
Crowell,TX,Texas,Foard
Gilbertville,IA,Iowa,Black Hawk
Cardwell,MO,Missouri,Dunklin
Barker Ten Mile,NC,North Carolina,Robeson
Big Stone City,SD,South Dakota,Grant
Berlin,GA,Georgia,Colquitt
West Salem,IL,Illinois,Edwards
King City,MO,Missouri,Gentry
Courtland,AL,Alabama,Lawrence
Hoytsville,UT,Utah,Summit
Northwest,NC,North Carolina,Brunswick
Hubbell,MI,Michigan,Houghton
Newtown,SC,South Carolina,Dillon
Colton,SD,South Dakota,Minnehaha
Hurst,IL,Illinois,Williamson
Kivalina,AK,Alaska,Northwest Arctic
Lost City,OK,Oklahoma,Cherokee
Pleasantville,OH,Ohio,Fairfield
Poulan,GA,Georgia,Worth
Ray,ND,North Dakota,Williams
Palestine,AR,Arkansas,St. Francis
Solon Springs,WI,Wisconsin,Douglas
Montreal,WI,Wisconsin,Iron
New Chapel Hill,TX,Texas,Smith
Honeoye,NY,New York,Ontario
Richardton,ND,North Dakota,Stark
Satsop,WA,Washington,Grays Harbor
Damascus,VA,Virginia,Washington
Mantua,OH,Ohio,Portage
Boswell,OK,Oklahoma,Choctaw
Fillmore,IN,Indiana,Putnam
Bradbury,CA,California,Los Angeles
Fripp Island,SC,South Carolina,Beaufort
White Plains,NC,North Carolina,Surry
North Brentwood,MD,Maryland,Prince George's
Hennepin,IL,Illinois,Putnam
Vienna,NJ,New Jersey,Warren
Sherrard,IL,Illinois,Mercer
North Middletown,KY,Kentucky,Bourbon
Matheny,CA,California,Tulare
Annabella,UT,Utah,Sevier
Bardwell,KY,Kentucky,Carlisle
Parkway,MO,Missouri,Franklin
Trego,MT,Montana,Lincoln
Thunderbird Bay,TX,Texas,Brown
Kingston,OH,Ohio,Ross
Wataga,IL,Illinois,Knox
Adams,MN,Minnesota,Mower
Hopkins,MI,Michigan,Allegan
Kapp Heights,PA,Pennsylvania,Northumberland
Bradford,IL,Illinois,Stark
Highmore,SD,South Dakota,Hyde
La Grange,MO,Missouri,Lewis
Biwabik,MN,Minnesota,St. Louis
Blooming Grove,TX,Texas,Navarro
Arroyo Colorado Estates,TX,Texas,Cameron
Parksley,VA,Virginia,Accomack
Maple Rapids,MI,Michigan,Clinton
Brooksville,KY,Kentucky,Bracken
New Straitsville,OH,Ohio,Perry
New Berlin,TX,Texas,Guadalupe
Ashmore,IL,Illinois,Coles
Holcomb,MO,Missouri,Dunklin
Waleska,GA,Georgia,Cherokee
Rosa,AL,Alabama,Blount
Hardy,AR,Arkansas,Sharp
Caddo Valley,AR,Arkansas,Clark
Lake Petersburg,IL,Illinois,Menard
Bailey's Prairie,TX,Texas,Brazoria
Dexter,NY,New York,Jefferson
Sewickley Heights,PA,Pennsylvania,Allegheny
Interlaken,NJ,New Jersey,Monmouth
Birnamwood,WI,Wisconsin,Shawano
Motley,VA,Virginia,Pittsylvania
Greensboro,FL,Florida,Gadsden
York Haven,PA,Pennsylvania,York
Lookingglass,OR,Oregon,Douglas
Winter Park,CO,Colorado,Grand
Carson,IA,Iowa,Pottawattamie
Pomfret,MD,Maryland,Charles
Johnson Park,CA,California,Shasta
Alton,MO,Missouri,Oregon
Durhamville,NY,New York,Oneida
Empire City,OK,Oklahoma,Stephens
Pastoria,VA,Virginia,Accomack
Genoa,NE,Nebraska,Nance
Holly Pond,AL,Alabama,Cullman
Lilydale,MN,Minnesota,Dakota
Canal Lewisville,OH,Ohio,Coshocton
Waynoka,OK,Oklahoma,Woods
Arendtsville,PA,Pennsylvania,Adams
Hamer,SC,South Carolina,Dillon
Keysville,VA,Virginia,Charlotte
Betances,PR,Puerto Rico,Cabo Rojo
Bryson,TX,Texas,Jack
Island Pond,VT,Vermont,Essex
Fairfield,MT,Montana,Teton
Harwood,ND,North Dakota,Cass
Menan,ID,Idaho,Jefferson
Upper Marlboro,MD,Maryland,Prince George's
Pellston,MI,Michigan,Emmet
Soda Bay,CA,California,Lake
Linn,TX,Texas,Hidalgo
Coulterville,IL,Illinois,Randolph
Owaneco,IL,Illinois,Christian
Lake Carroll,IL,Illinois,Carroll
Stewartsville,MO,Missouri,DeKalb
Riviera,TX,Texas,Kleberg
Poplar,MT,Montana,Roosevelt
Red Butte,WY,Wyoming,Natrona
Black Creek,NC,North Carolina,Wilson
New Hartford,IA,Iowa,Butler
Readlyn,IA,Iowa,Bremer
Sunray,OK,Oklahoma,Stephens
Cedar Bluffs,NE,Nebraska,Saunders
Frenchburg,KY,Kentucky,Menifee
Georgetown,ID,Idaho,Bear Lake
Sanford,MI,Michigan,Midland
Agency,MO,Missouri,Buchanan
De Kalb,MS,Mississippi,Kemper
Ingold,NC,North Carolina,Sampson
Killdeer,ND,North Dakota,Dunn
Goshen,OH,Ohio,Clermont
Ogden,IL,Illinois,Champaign
Cumby,TX,Texas,Hopkins
Springer,OK,Oklahoma,Carter
Leesburg,AL,Alabama,Cherokee
Modjeska,CA,California,Orange
Powers,OR,Oregon,Coos
Coahoma,TX,Texas,Howard
Opal,VA,Virginia,Fauquier
Sarepta,LA,Louisiana,Webster
Lime Lake,NY,New York,Cattaraugus
Pinedale,NM,New Mexico,McKinley
Bass Lake,OH,Ohio,Geauga
Oaktown,IN,Indiana,Knox
Armstrong,IA,Iowa,Emmet
Carthage,IN,Indiana,Rush
Sharptown,MD,Maryland,Wicomico
Hillside,NY,New York,Ulster
Horseshoe Bend,TX,Texas,Parker
Hebron,ND,North Dakota,Morton
Lake Santee,IN,Indiana,Decatur
Shenandoah Shores,VA,Virginia,Warren
Nicholson,PA,Pennsylvania,Wyoming
Malaga,CA,California,Fresno
Roche Harbor,WA,Washington,San Juan
Johnson,OK,Oklahoma,Pottawatomie
White Hall,AL,Alabama,Lowndes
Howe,OK,Oklahoma,Le Flore
Cashiers,NC,North Carolina,Jackson
Saltsburg,PA,Pennsylvania,Indiana
Brookport,IL,Illinois,Massac
Saugatuck,MI,Michigan,Allegan
Adair,OK,Oklahoma,Mayes
Loretto,MN,Minnesota,Hennepin
Bloomington,WI,Wisconsin,Grant
Houston Acres,KY,Kentucky,Jefferson
Nevada,OH,Ohio,Wyandot
Cambria,WI,Wisconsin,Columbia
Van Horne,IA,Iowa,Benton
La Farge,WI,Wisconsin,Vernon
New Florence,MO,Missouri,Montgomery
Foristell,MO,Missouri,St. Charles
Hightsville,NC,North Carolina,New Hanover
Cumberland,OK,Oklahoma,Marshall
Retreat,TX,Texas,Navarro
Fulton,CA,California,Sonoma
Peletier,NC,North Carolina,Carteret
Bryant,SD,South Dakota,Hamlin
Pinnacle,NC,North Carolina,Stokes
Lowden,IA,Iowa,Cedar
Hokah,MN,Minnesota,Houston
Arco,ID,Idaho,Butte
Brownstown,IL,Illinois,Fayette
Midway,LA,Louisiana,LaSalle
Santa Rosa,AZ,Arizona,Pima
Lakewood,IN,Indiana,Vigo
Happy Valley,AK,Alaska,Kenai Peninsula
Niantic,IL,Illinois,Macon
Landfall,MN,Minnesota,Washington
Wallace Ridge,LA,Louisiana,Catahoula
Adairville,KY,Kentucky,Logan
Raymond,MN,Minnesota,Kandiyohi
McBain,MI,Michigan,Missaukee
Hopedale,IL,Illinois,Tazewell
Matador,TX,Texas,Motley
Schaefferstown,PA,Pennsylvania,Lebanon
Pleasant Plains,IL,Illinois,Sangamon
Beechmont,KY,Kentucky,Muhlenberg
Gibson,NC,North Carolina,Scotland
Búfalo,PR,Puerto Rico,Barceloneta
Lakewood Village,TX,Texas,Denton
Santa Fe Foothills,NM,New Mexico,Santa Fe
Knoxville,AR,Arkansas,Johnson
Crystal Beach,NY,New York,Ontario
Heidelberg,MS,Mississippi,Jasper
Tiskilwa,IL,Illinois,Bureau
Red Creek,NY,New York,Wayne
Ruthven,IA,Iowa,Palo Alto
Ladonia,TX,Texas,Fannin
New Site,AL,Alabama,Tallapoosa
Tyndall AFB,FL,Florida,Bay
White Mills,PA,Pennsylvania,Wayne
Rich Square,NC,North Carolina,Northampton
Washingtonville,OH,Ohio,Columbiana
Elkton,MI,Michigan,Huron
Queen Valley,AZ,Arizona,Pinal
Sligo,PA,Pennsylvania,Clarion
Isleta,NM,New Mexico,Bernalillo
Wolsey,SD,South Dakota,Beadle
Tampico,IL,Illinois,Whiteside
Crossville,IL,Illinois,White
Conneautville,PA,Pennsylvania,Crawford
Clinton,MT,Montana,Missoula
Piper City,IL,Illinois,Ford
Eleva,WI,Wisconsin,Trempealeau
Bucksport,SC,South Carolina,Horry
Battle Lake,MN,Minnesota,Otter Tail
Elmwood,NE,Nebraska,Cass
Gardiner,MT,Montana,Park
Dixonville,PA,Pennsylvania,Indiana
Unalakleet,AK,Alaska,Nome
Bertrand,MO,Missouri,Mississippi
Koppel,PA,Pennsylvania,Beaver
Bradley Junction,FL,Florida,Polk
Newland,NC,North Carolina,Avery
Alma,WI,Wisconsin,Buffalo
Nassawadox,VA,Virginia,Northampton
Almena,WI,Wisconsin,Barron
Cullen,LA,Louisiana,Webster
Rule,TX,Texas,Haskell
Atwater,OH,Ohio,Portage
Ridgway,IL,Illinois,Gallatin
Imboden,AR,Arkansas,Lawrence
Greenwood,MN,Minnesota,Hennepin
Cinco Bayou,FL,Florida,Okaloosa
Sonoita,AZ,Arizona,Santa Cruz
Delano,TN,Tennessee,Polk
East Bend,NC,North Carolina,Yadkin
Smithville,MS,Mississippi,Monroe
Finzel,MD,Maryland,Garrett
Windfall City,IN,Indiana,Tipton
Frost,TX,Texas,Navarro
Isola,MS,Mississippi,Humphreys
Lake Norden,SD,South Dakota,Hamlin
Logan,KS,Kansas,Phillips
Great Cacapon,WV,West Virginia,Morgan
Mill Creek,WV,West Virginia,Randolph
Sanderson,TX,Texas,Terrell
Elgin,IA,Iowa,Fayette
Swansea,SC,South Carolina,Lexington
Lincoln Park,GA,Georgia,Upson
Glenwood,GA,Georgia,Wheeler
Jeffersonville,VT,Vermont,Lamoille
Pettit,OK,Oklahoma,Cherokee
Glen Ullin,ND,North Dakota,Morton
Round Valley,CA,California,Inyo
Yatesville,PA,Pennsylvania,Luzerne
Keystone,IA,Iowa,Benton
Dewar,OK,Oklahoma,Okmulgee
Camp Douglas,WI,Wisconsin,Juneau
Clarks Grove,MN,Minnesota,Freeborn
Our Town,AL,Alabama,Tallapoosa
New Seabury,MA,Massachusetts,Barnstable
Walker,IA,Iowa,Linn
Ohio City,OH,Ohio,Van Wert
Linnell Camp,CA,California,Tulare
Bradenton Beach,FL,Florida,Manatee
Norris,SC,South Carolina,Pickens
Kingsville,OH,Ohio,Ashtabula
Sterling,OK,Oklahoma,Comanche
Estherwood,LA,Louisiana,Acadia
Cambalache,PR,Puerto Rico,Canóvanas
Woods Bay,MT,Montana,Lake
Hilltop Lakes,TX,Texas,Leon
Harmony,IN,Indiana,Clay
Ganado,AZ,Arizona,Apache
Homecroft,IN,Indiana,Marion
El Refugio,TX,Texas,Starr
South Webster,OH,Ohio,Scioto
Ennis,MT,Montana,Madison
South Seaville,NJ,New Jersey,Cape May
Blairsville,GA,Georgia,Union
Graford,TX,Texas,Palo Pinto
Oak Ridge,TX,Texas,Kaufman
Deerfield,KS,Kansas,Kearny
Laytonsville,MD,Maryland,Montgomery
Triadelphia,WV,West Virginia,Ohio
Waterville,KS,Kansas,Marshall
Clifton,ID,Idaho,Franklin
Palmyra,NE,Nebraska,Otoe
Silver Cliff,CO,Colorado,Custer
Kirkwood,IL,Illinois,Warren
Ironville,KY,Kentucky,Boyd
Walnut Grove,MN,Minnesota,Redwood
Fountain City,WI,Wisconsin,Buffalo
Grandview,IN,Indiana,Spencer
Clallam Bay,WA,Washington,Clallam
Leighton,AL,Alabama,Colbert
Saybrook,IL,Illinois,McLean
Oretta,LA,Louisiana,Beauregard
Normangee,TX,Texas,Leon
Hanna,WY,Wyoming,Carbon
Freelandville,IN,Indiana,Knox
Continental Courts,PA,Pennsylvania,Centre
Sunshine,NM,New Mexico,Luna
Eva,AL,Alabama,Morgan
Jennings,FL,Florida,Hamilton
Sterrett,AL,Alabama,Shelby
Braceville,IL,Illinois,Will
Pleasant View,PA,Pennsylvania,Armstrong
Manilla,IA,Iowa,Crawford
Sycamore,OH,Ohio,Wyandot
White Earth,MN,Minnesota,Becker
Upper Santan Village,AZ,Arizona,Pinal
Millerstown,PA,Pennsylvania,Perry
Underwood,ND,North Dakota,McLean
Fort Braden,FL,Florida,Leon
Fieldsboro,NJ,New Jersey,Burlington
Ringtown,PA,Pennsylvania,Schuylkill
Electric City,WA,Washington,Grant
Uniontown,KY,Kentucky,Union
Kansas,IL,Illinois,Edgar
Oneida,IL,Illinois,Knox
Sunsites,AZ,Arizona,Cochise
Los Luceros,NM,New Mexico,Rio Arriba
Mendocino,CA,California,Mendocino
Duck Key,FL,Florida,Monroe
Berlin Heights,OH,Ohio,Erie
Warren,TX,Texas,Tyler
Pasadena Park,MO,Missouri,St. Louis
Quasqueton,IA,Iowa,Buchanan
Hana,HI,Hawaii,Maui
Cassville,WI,Wisconsin,Grant
Bairoa La Veinticinco,PR,Puerto Rico,Caguas
Edenburg,PA,Pennsylvania,Berks
Hagerman,NM,New Mexico,Chaves
Beaver Springs,PA,Pennsylvania,Snyder
Saltillo,TN,Tennessee,Hardin
Quitman,AR,Arkansas,Cleburne
Hickory Flat,MS,Mississippi,Benton
Eldridge,CA,California,Sonoma
Wellsburg,IA,Iowa,Grundy
Mound City,KS,Kansas,Linn
Port Royal,PA,Pennsylvania,Juniata
Hillman,MI,Michigan,Montmorency
Riverton,KS,Kansas,Cherokee
Porum,OK,Oklahoma,Muskogee
Cohutta,GA,Georgia,Whitfield
Tipton,OK,Oklahoma,Tillman
Lake of the Woods,CA,California,Kern
Winslow,IN,Indiana,Pike
Central City,AR,Arkansas,Sebastian
Melville,LA,Louisiana,St. Landry
Oljato-Monument Valley,UT,Utah,San Juan
Patterson,GA,Georgia,Pierce
Minden,IA,Iowa,Pottawattamie
Stonington,IL,Illinois,Christian
Acomita Lake,NM,New Mexico,Cibola
Talbotton,GA,Georgia,Talbot
Norphlet,AR,Arkansas,Union
Fouke,AR,Arkansas,Miller
Elmore City,OK,Oklahoma,Garvin
Smelterville,ID,Idaho,Shoshone
Lost Nation,IL,Illinois,Ogle
Josephville,MO,Missouri,St. Charles
Colmesneil,TX,Texas,Tyler
Toomsuba,MS,Mississippi,Lauderdale
Laurys Station,PA,Pennsylvania,Lehigh
Bakersville,NC,North Carolina,Mitchell
Hillcrest,TX,Texas,Brazoria
Peru,NE,Nebraska,Nemaha
Grey Forest,TX,Texas,Bexar
Wauzeka,WI,Wisconsin,Crawford
Miller,MO,Missouri,Lawrence
Paris,ID,Idaho,Bear Lake
Mulberry Grove,IL,Illinois,Bond
Wickliffe,KY,Kentucky,Ballard
Spring Gardens,TX,Texas,Nueces
Stafford,KS,Kansas,Stafford
Mountain City,TX,Texas,Hays
Millerton,CA,California,Fresno
Pleasant Hope,MO,Missouri,Polk
Eden,WI,Wisconsin,Fond du Lac
Zena,NY,New York,Ulster
Alto Bonito Heights,TX,Texas,Starr
Cherry Tree,OK,Oklahoma,Adair
McRoberts,KY,Kentucky,Letcher
North High Shoals,GA,Georgia,Oconee
La Tina Ranch,TX,Texas,Cameron
Avoca,AR,Arkansas,Benton
Hartland,MI,Michigan,Livingston
Hancock,MN,Minnesota,Stevens
Pinckard,AL,Alabama,Dale
Lake Latonka,PA,Pennsylvania,Mercer
Sebeka,MN,Minnesota,Wadena
Bird-in-Hand,PA,Pennsylvania,Lancaster
What Cheer,IA,Iowa,Keokuk
Wallowa,OR,Oregon,Wallowa
Dahlgren Center,VA,Virginia,King George
Stockton,MN,Minnesota,Winona
Cushing,TX,Texas,Nacogdoches
Rosa Sánchez,PR,Puerto Rico,Yabucoa
Copenhagen,NY,New York,Lewis
Catheys Valley,CA,California,Mariposa
Oldenburg,IN,Indiana,Franklin
Cartwright,OK,Oklahoma,Bryan
Sugar Grove,VA,Virginia,Smyth
Redland,TX,Texas,Angelina
Jonesport,ME,Maine,Washington
Driscoll,TX,Texas,Nueces
Conway,MO,Missouri,Laclede
Sharpsburg,MD,Maryland,Washington
Qulin,MO,Missouri,Butler
Plain,WI,Wisconsin,Sauk
Hooversville,PA,Pennsylvania,Somerset
Humphrey,NE,Nebraska,Platte
Lake Eliza,IN,Indiana,Porter
Stratton,CO,Colorado,Kit Carson
San Ildefonso Pueblo,NM,New Mexico,Santa Fe
Unionville,PA,Pennsylvania,Chester
Marine on St. Croix,MN,Minnesota,Washington
Hardin,TX,Texas,Liberty
Ruby,MI,Michigan,St. Clair
Walnut Grove,MS,Mississippi,Leake
Penney Farms,FL,Florida,Clay
Alba,MO,Missouri,Jasper
Rock Creek,OH,Ohio,Ashtabula
Clyde,CA,California,Contra Costa
Ballard,CA,California,Santa Barbara
Gouldsboro,PA,Pennsylvania,Wayne
Van Dyne,WI,Wisconsin,Fond du Lac
Valliant,OK,Oklahoma,McCurtain
Mulga,AL,Alabama,Jefferson
Middletown,MI,Michigan,Shiawassee
Pearl City,IL,Illinois,Stephenson
Boys Town,NE,Nebraska,Douglas
Dover,ID,Idaho,Bonner
Chamberino,NM,New Mexico,Doña Ana
Sand Rock,AL,Alabama,Cherokee
Ridge Spring,SC,South Carolina,Saluda
Calumet,MI,Michigan,Houghton
Boyden,IA,Iowa,Sioux
Meriden,KS,Kansas,Jefferson
Brooks,GA,Georgia,Fayette
Cleveland,MN,Minnesota,Le Sueur
Wingo,KY,Kentucky,Graves
McCool Junction,NE,Nebraska,York
Eldon,IA,Iowa,Wapello
Jerome,PA,Pennsylvania,Somerset
McIntyre,GA,Georgia,Wilkinson
Unionville,PA,Pennsylvania,Butler
Crowder,MS,Mississippi,Quitman
Lopatcong Overlook,NJ,New Jersey,Warren
Scooba,MS,Mississippi,Kemper
Prairie City,OR,Oregon,Grant
Etna,CA,California,Siskiyou
Mesa,WA,Washington,Franklin
Phil Campbell,AL,Alabama,Franklin
Morrison,TN,Tennessee,Warren
Vermontville,MI,Michigan,Eaton
Brownsville,WI,Wisconsin,Dodge
Moores Hill,IN,Indiana,Dearborn
Chester Hill,PA,Pennsylvania,Clearfield
Indianola,CA,California,Humboldt
Fuller Acres,CA,California,Kern
Corriganville,MD,Maryland,Allegany
Goldsboro,PA,Pennsylvania,York
Farmersville,IL,Illinois,Montgomery
Erick,OK,Oklahoma,Beckham
Dongola,IL,Illinois,Union
Walnut,MS,Mississippi,Tippah
Garibaldi,OR,Oregon,Tillamook
Tyrone,NM,New Mexico,Grant
Wadsworth,NV,Nevada,Washoe
Brantleyville,AL,Alabama,Shelby
Brenda,AZ,Arizona,La Paz
Tetherow,OR,Oregon,Deschutes
North Light Plant,NM,New Mexico,San Juan
Attapulgus,GA,Georgia,Decatur
Attica,OH,Ohio,Seneca
Presque Isle Harbor,MI,Michigan,Presque Isle
Ocracoke,NC,North Carolina,Hyde
Alexis,IL,Illinois,Warren
Pavo,GA,Georgia,Thomas
Wilson,LA,Louisiana,East Feliciana
Ravine,PA,Pennsylvania,Schuylkill
New Kingstown,PA,Pennsylvania,Cumberland
South Cle Elum,WA,Washington,Kittitas
Summerton,SC,South Carolina,Clarendon
Beaverdale,IA,Iowa,Des Moines
Watauga,TN,Tennessee,Carter
Montcalm,WV,West Virginia,Mercer
Rushford Village,MN,Minnesota,Fillmore
Terrytown,NE,Nebraska,Scotts Bluff
Briaroaks,TX,Texas,Johnson
Science Hill,KY,Kentucky,Pulaski
La Puerta,TX,Texas,Starr
Gideon,MO,Missouri,New Madrid
